Год;Месяц;Канал;Бренд;Диапазон веса;Сумма (в 1000);Штуки (в 1000 шт);Штуки (в шт);Точки;Офтейк (штук на точку);Цена за штуку;Средний вес;Цена за грамм; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2020;9;Minimarkets;Grey;350-399G;65,51;0,29;287;1;287;227,94;374,5;0,61;;;;;;;;;;;;;;
2020;9;Minimarkets;Pastel;250-299G;62,59;1,32;1320;831;2;47,41;274,5;0,17;;;;;;;;;;;;;;
2020;9;Minimarkets;Orange;250-299G;0,85;0,00;2;2;1;388,19;274,5;1,41;;;;;;;;;;;;;;
2020;9;Minimarkets;Orange;400-599G;55,91;0,48;476;334;1;117,44;499,5;0,24;;;;;;;;;;;;;;
2020;9;Supermarkets;Green;200-249G;7 628,52;137,46;137456;11267;12;55,50;224,5;0,25;;;;;;;;;;;;;;
2020;9;Supermarkets;Green;350-399G;11 344,36;150,48;150477;11891;13;75,39;374,5;0,20;;;;;;;;;;;;;;
2020;9;Supermarkets;Green;400-599G;1 138,45;9,19;9191;1176;8;123,86;499,5;0,25;;;;;;;;;;;;;;
2020;9;Supermarkets;Green;600-899G;33,20;0,20;199;67;3;166,81;749,5;0,22;;;;;;;;;;;;;;
2020;9;Supermarkets;Blue;400-599G;5 429,50;27,32;27316;2225;12;198,77;499,5;0,40;;;;;;;;;;;;;;
2020;9;Supermarkets;Yellow;350-399G;1 826,39;26,43;26433;2181;12;69,10;374,5;0,18;;;;;;;;;;;;;;
2020;9;Supermarkets;Black;200-249G;372,51;5,69;5688;1515;4;65,49;224,5;0,29;;;;;;;;;;;;;;
2020;9;Supermarkets;Black;400-599G;283,98;1,86;1856;847;2;153,00;499,5;0,31;;;;;;;;;;;;;;
2020;9;Supermarkets;Red;350-399G;496,06;2,99;2993;574;5;165,74;374,5;0,44;;;;;;;;;;;;;;
2020;9;Supermarkets;Deep;<200G;304,05;1,09;1092;86;13;278,49;200;1,39;;;;;;;;;;;;;;
2020;9;Supermarkets;Deep;350-399G;9,52;0,04;36;8;4;267,54;374,5;0,71;;;;;;;;;;;;;;
2020;9;Supermarkets;Deep;400-599G;32,46;0,07;66;53;1;491,84;499,5;0,98;;;;;;;;;;;;;;
2020;9;Supermarkets;Pale;<200G;2,04;0,02;16;4;4;125,31;200;0,63;;;;;;;;;;;;;;
2020;9;Supermarkets;Pale;350-399G;0,26;0,00;1;1;1;365,63;374,5;0,98;;;;;;;;;;;;;;
2020;9;Supermarkets;Pale;400-599G;309,44;1,05;1047;171;6;295,47;499,5;0,59;;;;;;;;;;;;;;
2020;9;Supermarkets;Vivid;<200G;57,68;0,34;342;1;342;168,89;200;0,84;;;;;;;;;;;;;;
2020;9;Supermarkets;Vivid;350-399G;159,26;0,69;685;1;685;232,47;374,5;0,62;;;;;;;;;;;;;;
2020;9;Supermarkets;Dim;<200G;0,33;0,00;1;1;1;471,72;200;2,36;;;;;;;;;;;;;;
2020;9;Supermarkets;Dim;350-399G;28,23;0,06;62;1;62;456,13;374,5;1,22;;;;;;;;;;;;;;
2020;9;Supermarkets;Dim;400-599G;156,95;0,29;289;1;289;543,83;499,5;1,09;;;;;;;;;;;;;;
2020;9;Supermarkets;Moderate;<200G;0,02;0,00;0;2;0;123,99;200;0,62;;;;;;;;;;;;;;
2020;9;Supermarkets;Moderate;350-399G;151,89;0,76;763;114;7;199,10;374,5;0,53;;;;;;;;;;;;;;
2020;10;Hypermarkets;Green;200-249G;714,14;11,83;11833;536;22;60,35;224,5;0,27;;;;;;;;;;;;;;
2020;10;Hypermarkets;Green;350-399G;5 107,39;60,08;60083;776;77;85,01;374,5;0,23;;;;;;;;;;;;;;
2020;10;Hypermarkets;Green;400-599G;4 853,06;49,14;49140;513;96;98,76;499,5;0,20;;;;;;;;;;;;;;
2020;10;Hypermarkets;Green;600-899G;1,01;0,00;5;4;1;219,62;749,5;0,29;;;;;;;;;;;;;;
2020;10;Hypermarkets;Blue;200-249G;0,16;0,00;1;2;1;111,35;224,5;0,50;;;;;;;;;;;;;;
2020;10;Hypermarkets;Blue;400-599G;5 290,43;33,05;33050;649;51;160,07;499,5;0,32;;;;;;;;;;;;;;
2020;10;Hypermarkets;Black;200-249G;414,76;7,48;7477;469;16;55,47;224,5;0,25;;;;;;;;;;;;;;
2020;10;Hypermarkets;Black;400-599G;126,79;0,99;990;273;4;128,03;499,5;0,26;;;;;;;;;;;;;;
2020;10;Hypermarkets;Yellow;350-399G;458,54;9,44;9444;171;55;48,55;374,5;0,13;;;;;;;;;;;;;;
2020;10;Hypermarkets;Red;350-399G;367,07;2,71;2707;167;16;135,62;374,5;0,36;;;;;;;;;;;;;;
2020;10;Hypermarkets;White;<200G;285,14;2,70;2705;111;24;105,42;200;0,53;;;;;;;;;;;;;;
2020;10;Hypermarkets;Purple;400-599G;116,50;0,59;590;219;3;197,39;499,5;0,40;;;;;;;;;;;;;;
2020;10;Hypermarkets;Orange;250-299G;2,77;0,01;9;2;4;325,57;274,5;1,19;;;;;;;;;;;;;;
2020;10;Hypermarkets;Orange;400-599G;105,25;0,87;866;118;7;121,54;499,5;0,24;;;;;;;;;;;;;;
2020;10;Hypermarkets;Lime;400-599G;52,34;0,30;302;57;5;173,36;499,5;0,35;;;;;;;;;;;;;;
2020;10;Hypermarkets;Pink;<200G;36,78;0,23;229;1;229;160,73;200;0,80;;;;;;;;;;;;;;
2020;10;Hypermarkets;Pink;350-399G;0,19;0,00;1;1;1;142,76;374,5;0,38;;;;;;;;;;;;;;
2020;10;Minimarkets;Green;200-249G;3 988,52;63,95;63946;9111;7;62,37;224,5;0,28;;;;;;;;;;;;;;
2020;10;Minimarkets;Green;350-399G;6 497,56;68,54;68544;9719;7;94,79;374,5;0,25;;;;;;;;;;;;;;
2020;10;Minimarkets;Green;400-599G;1 051,55;7,19;7194;1313;5;146,16;499,5;0,29;;;;;;;;;;;;;;
2020;10;Minimarkets;Green;600-899G;60,48;0,37;374;252;1;161,85;749,5;0,22;;;;;;;;;;;;;;
2020;10;Minimarkets;Blue;400-599G;2 087,82;9,95;9945;1419;7;209,93;499,5;0,42;;;;;;;;;;;;;;
2020;10;Minimarkets;Yellow;350-399G;987,12;18,40;18397;1872;10;53,66;374,5;0,14;;;;;;;;;;;;;;
2020;10;Minimarkets;Black;200-249G;194,28;2,49;2486;1454;2;78,15;224,5;0,35;;;;;;;;;;;;;;
2020;10;Minimarkets;Black;400-599G;109,81;0,61;606;275;2;181,26;499,5;0,36;;;;;;;;;;;;;;
2020;10;Minimarkets;Golden;350-399G;165,08;2,97;2965;249;12;55,67;374,5;0,15;;;;;;;;;;;;;;
2020;10;Minimarkets;Red;350-399G;129,93;0,77;768;211;4;169,19;374,5;0,45;;;;;;;;;;;;;;
2020;10;Minimarkets;White;<200G;100,54;1,13;1131;177;6;88,94;200;0,44;;;;;;;;;;;;;;
2020;10;Minimarkets;Pale;<200G;21,32;0,06;63;1;63;336,32;200;1,68;;;;;;;;;;;;;;
2020;10;Minimarkets;Pale;400-599G;65,47;0,19;188;1;188;348,07;499,5;0,70;;;;;;;;;;;;;;
2020;10;Minimarkets;Grey;350-399G;70,95;0,32;319;1;319;222,49;374,5;0,59;;;;;;;;;;;;;;
2020;10;Minimarkets;Orange;250-299G;0,64;0,00;2;2;1;402,06;274,5;1,46;;;;;;;;;;;;;;
2020;10;Minimarkets;Orange;400-599G;68,16;0,52;519;271;2;131,23;499,5;0,26;;;;;;;;;;;;;;
2020;10;Supermarkets;Green;200-249G;7 190,92;131,02;131021;11485;11;54,88;224,5;0,24;;;;;;;;;;;;;;
2020;10;Supermarkets;Green;350-399G;10 831,85;124,67;124669;14382;9;86,89;374,5;0,23;;;;;;;;;;;;;;
2020;10;Supermarkets;Green;400-599G;1 659,96;14,82;14815;1165;13;112,04;499,5;0,22;;;;;;;;;;;;;;
2020;10;Supermarkets;Green;600-899G;24,42;0,14;137;52;3;178,49;749,5;0,24;;;;;;;;;;;;;;
2020;10;Supermarkets;Blue;400-599G;6 614,21;37,48;37478;1918;20;176,48;499,5;0,35;;;;;;;;;;;;;;
2020;10;Supermarkets;Yellow;350-399G;1 773,88;28,32;28320;2129;13;62,64;374,5;0,17;;;;;;;;;;;;;;
2020;10;Supermarkets;Black;200-249G;465,37;7,18;7182;1585;5;64,79;224,5;0,29;;;;;;;;;;;;;;
2020;10;Supermarkets;Black;400-599G;433,62;2,58;2577;1216;2;168,27;499,5;0,34;;;;;;;;;;;;;;
2020;10;Supermarkets;Deep;<200G;472,90;1,66;1657;94;18;285,41;200;1,43;;;;;;;;;;;;;;
2020;10;Supermarkets;Deep;350-399G;5,67;0,02;19;7;3;293,84;374,5;0,78;;;;;;;;;;;;;;
2020;10;Supermarkets;Deep;400-599G;27,71;0,06;57;47;1;485,35;499,5;0,97;;;;;;;;;;;;;;
2020;10;Supermarkets;Red;350-399G;381,16;2,46;2459;584;4;155,03;374,5;0,41;;;;;;;;;;;;;;
2020;10;Supermarkets;Pale;<200G;0,56;0,00;3;4;1;208,59;200;1,04;;;;;;;;;;;;;;
2020;10;Supermarkets;Pale;350-399G;1,28;0,00;3;2;2;387,79;374,5;1,04;;;;;;;;;;;;;;
2020;10;Supermarkets;Pale;400-599G;318,32;1,00;1003;151;7;317,40;499,5;0,64;;;;;;;;;;;;;;
2020;10;Supermarkets;Vivid;<200G;62,50;0,36;361;1;361;173,08;200;0,87;;;;;;;;;;;;;;
2020;10;Supermarkets;Vivid;350-399G;160,84;0,69;688;1;688;233,75;374,5;0,62;;;;;;;;;;;;;;
2020;10;Supermarkets;Dim;350-399G;31,00;0,07;67;1;67;460,01;374,5;1,23;;;;;;;;;;;;;;
2020;10;Supermarkets;Dim;400-599G;184,80;0,34;339;1;339;544,96;499,5;1,09;;;;;;;;;;;;;;
2020;10;Supermarkets;Moderate;350-399G;172,28;0,87;868;121;7;198,46;374,5;0,53;;;;;;;;;;;;;;
2020;11;Hypermarkets;Green;200-249G;693,52;11,16;11162;539;21;62,13;224,5;0,28;;;;;;;;;;;;;;
2020;11;Hypermarkets;Green;350-399G;8 077,51;101,58;101578;794;128;79,52;374,5;0,21;;;;;;;;;;;;;;
2020;11;Hypermarkets;Green;400-599G;3 444,50;33,77;33773;551;61;101,99;499,5;0,20;;;;;;;;;;;;;;
2020;11;Hypermarkets;Green;600-899G;0,28;0,00;1;1;1;218,91;749,5;0,29;;;;;;;;;;;;;;
2020;11;Hypermarkets;Blue;200-249G;3,02;0,03;28;4;7;109,56;224,5;0,49;;;;;;;;;;;;;;
2020;11;Hypermarkets;Blue;400-599G;4 384,80;26,73;26735;645;41;164,01;499,5;0,33;;;;;;;;;;;;;;
2020;11;Hypermarkets;Black;200-249G;319,94;4,81;4813;476;10;66,47;224,5;0,30;;;;;;;;;;;;;;
2020;11;Hypermarkets;Black;400-599G;174,65;1,11;1108;314;4;157,63;499,5;0,32;;;;;;;;;;;;;;
2020;11;Hypermarkets;Yellow;350-399G;300,08;4,96;4959;175;28;60,52;374,5;0,16;;;;;;;;;;;;;;
2020;11;Hypermarkets;White;<200G;283,88;2,71;2712;113;24;104,68;200;0,52;;;;;;;;;;;;;;
2020;11;Hypermarkets;Red;350-399G;249,38;1,81;1809;161;11;137,87;374,5;0,37;;;;;;;;;;;;;;
2020;11;Hypermarkets;Orange;250-299G;2,95;0,01;9;3;3;316,91;274,5;1,15;;;;;;;;;;;;;;
2020;11;Hypermarkets;Orange;400-599G;111,77;0,91;915;123;7;122,22;499,5;0,24;;;;;;;;;;;;;;
2020;11;Hypermarkets;Purple;400-599G;98,22;0,46;460;194;2;213,56;499,5;0,43;;;;;;;;;;;;;;
2020;11;Hypermarkets;Lime;400-599G;50,61;0,31;306;61;5;165,66;499,5;0,33;;;;;;;;;;;;;;
2020;11;Hypermarkets;Pink;<200G;39,36;0,23;230;1;230;171,36;200;0,86;;;;;;;;;;;;;;
2020;11;Hypermarkets;Pink;350-399G;0,33;0,00;2;1;2;142,47;374,5;0,38;;;;;;;;;;;;;;
2020;11;Minimarkets;Green;200-249G;3 619,52;57,41;57410;8353;7;63,05;224,5;0,28;;;;;;;;;;;;;;
2020;11;Minimarkets;Green;350-399G;6 207,01;66,79;66791;9988;7;92,93;374,5;0,25;;;;;;;;;;;;;;
2020;11;Minimarkets;Green;400-599G;718,50;4,95;4946;1295;4;145,26;499,5;0,29;;;;;;;;;;;;;;
2020;11;Minimarkets;Green;600-899G;63,47;0,38;384;292;1;165,46;749,5;0,22;;;;;;;;;;;;;;
2020;11;Minimarkets;Blue;200-249G;0,44;0,00;4;1;4;116,26;224,5;0,52;;;;;;;;;;;;;;
2020;11;Minimarkets;Blue;400-599G;1 891,76;9,35;9349;1171;8;202,34;499,5;0,41;;;;;;;;;;;;;;
2020;11;Minimarkets;Yellow;350-399G;646,06;8,88;8880;1861;5;72,75;374,5;0,19;;;;;;;;;;;;;;
2020;11;Minimarkets;Black;200-249G;198,72;2,42;2416;1521;2;82,25;224,5;0,37;;;;;;;;;;;;;;
2020;11;Minimarkets;Black;400-599G;111,46;0,64;642;362;2;173,56;499,5;0,35;;;;;;;;;;;;;;
2020;11;Minimarkets;White;<200G;304,46;2,80;2800;257;11;108,72;200;0,54;;;;;;;;;;;;;;
2020;11;Minimarkets;Pale;<200G;30,90;0,09;93;1;93;334,02;200;1,67;;;;;;;;;;;;;;
2020;11;Minimarkets;Pale;400-599G;103,77;0,32;320;1;320;324,49;499,5;0,65;;;;;;;;;;;;;;
2020;11;Minimarkets;Red;350-399G;122,90;0,73;729;195;4;168,56;374,5;0,45;;;;;;;;;;;;;;
2020;11;Minimarkets;Golden;350-399G;96,60;1,51;1511;245;6;63,94;374,5;0,17;;;;;;;;;;;;;;
2020;11;Minimarkets;Orange;250-299G;1,54;0,00;4;4;1;367,78;274,5;1,34;;;;;;;;;;;;;;
2020;11;Minimarkets;Orange;400-599G;65,71;0,50;500;272;2;131,50;499,5;0,26;;;;;;;;;;;;;;
2020;11;Minimarkets;Vivid;<200G;5,81;0,03;33;1;33;178,89;200;0,89;;;;;;;;;;;;;;
2020;11;Minimarkets;Vivid;350-399G;51,10;0,22;223;1;223;229,35;374,5;0,61;;;;;;;;;;;;;;
2020;11;Supermarkets;Green;200-249G;5 005,16;79,37;79371;11435;7;63,06;224,5;0,28;;;;;;;;;;;;;;
2020;11;Supermarkets;Green;350-399G;13 396,31;157,79;157792;15696;10;84,90;374,5;0,23;;;;;;;;;;;;;;
2020;11;Supermarkets;Green;400-599G;1 290,96;11,56;11558;1171;10;111,69;499,5;0,22;;;;;;;;;;;;;;
2020;11;Supermarkets;Green;600-899G;15,44;0,09;87;51;2;178,05;749,5;0,24;;;;;;;;;;;;;;
2020;11;Supermarkets;Blue;200-249G;0,33;0,00;3;2;1;121,36;224,5;0,54;;;;;;;;;;;;;;
2020;11;Supermarkets;Blue;400-599G;7 167,16;41,17;41175;1973;21;174,07;499,5;0,35;;;;;;;;;;;;;;
2020;11;Supermarkets;Yellow;350-399G;1 373,51;18,70;18705;2171;9;73,43;374,5;0,20;;;;;;;;;;;;;;
2020;11;Supermarkets;Black;200-249G;347,85;5,57;5567;1415;4;62,48;224,5;0,28;;;;;;;;;;;;;;
2020;11;Supermarkets;Black;400-599G;537,94;3,26;3264;1914;2;164,83;499,5;0,33;;;;;;;;;;;;;;
2020;11;Supermarkets;Deep;<200G;471,87;1,75;1746;99;18;270,23;200;1,35;;;;;;;;;;;;;;
2020;11;Supermarkets;Deep;350-399G;7,74;0,03;34;8;4;228,94;374,5;0,61;;;;;;;;;;;;;;
2020;11;Supermarkets;Deep;400-599G;35,07;0,07;71;51;1;492,56;499,5;0,99;;;;;;;;;;;;;;
2020;11;Supermarkets;Red;350-399G;405,39;3,10;3101;432;7;130,71;374,5;0,35;;;;;;;;;;;;;;
2020;11;Supermarkets;Pale;<200G;0,24;0,00;1;2;0;345,74;200;1,73;;;;;;;;;;;;;;
2020;11;Supermarkets;Pale;350-399G;0,69;0,00;2;1;2;385,94;374,5;1,03;;;;;;;;;;;;;;
2020;11;Supermarkets;Pale;400-599G;287,27;0,97;973;151;6;295,30;499,5;0,59;;;;;;;;;;;;;;
2020;11;Supermarkets;Vivid;<200G;68,45;0,38;383;81;5;178,95;200;0,89;;;;;;;;;;;;;;
2020;11;Supermarkets;Vivid;350-399G;215,01;1,03;1028;86;12;209,21;374,5;0,56;;;;;;;;;;;;;;
2020;11;Supermarkets;Dim;<200G;1,23;0,00;3;1;3;490,59;200;2,45;;;;;;;;;;;;;;
2020;11;Supermarkets;Dim;350-399G;30,77;0,07;71;1;71;432,70;374,5;1,16;;;;;;;;;;;;;;
2020;11;Supermarkets;Dim;400-599G;194,89;0,36;359;1;359;543,49;499,5;1,09;;;;;;;;;;;;;;
2020;11;Supermarkets;Beige;200-249G;65,89;0,14;143;1;143;460,77;224,5;2,05;;;;;;;;;;;;;;
2020;11;Supermarkets;Beige;350-399G;155,94;0,31;313;1;313;498,06;374,5;1,33;;;;;;;;;;;;;;
2020;12;Hypermarkets;Green;200-249G;789,23;12,70;12700;543;23;62,14;224,5;0,28;;;;;;;;;;;;;;
2020;12;Hypermarkets;Green;350-399G;5 995,25;69,80;69804;795;88;85,89;374,5;0,23;;;;;;;;;;;;;;
2020;12;Hypermarkets;Green;400-599G;3 857,81;40,61;40609;568;71;95,00;499,5;0,19;;;;;;;;;;;;;;
2020;12;Hypermarkets;Green;600-899G;0,23;0,00;3;2;1;80,57;749,5;0,11;;;;;;;;;;;;;;
2020;12;Hypermarkets;Blue;200-249G;4,37;0,04;40;5;8;109,64;224,5;0,49;;;;;;;;;;;;;;
2020;12;Hypermarkets;Blue;400-599G;5 995,07;40,67;40668;658;62;147,42;499,5;0,30;;;;;;;;;;;;;;
2020;12;Hypermarkets;Black;200-249G;542,25;9,79;9794;466;21;55,36;224,5;0,25;;;;;;;;;;;;;;
2020;12;Hypermarkets;Black;400-599G;208,70;1,49;1495;341;4;139,61;499,5;0,28;;;;;;;;;;;;;;
2020;12;Hypermarkets;Black;600-899G;0,13;0,00;1;1;1;179,88;749,5;0,24;;;;;;;;;;;;;;
2020;12;Hypermarkets;White;<200G;306,54;2,83;2829;113;25;108,35;200;0,54;;;;;;;;;;;;;;
2020;12;Hypermarkets;Yellow;350-399G;282,29;4,40;4404;225;20;64,11;374,5;0,17;;;;;;;;;;;;;;
2020;12;Hypermarkets;Red;350-399G;162,47;1,19;1194;133;9;136,05;374,5;0,36;;;;;;;;;;;;;;
2020;12;Hypermarkets;Orange;250-299G;1,59;0,00;5;3;2;330,88;274,5;1,21;;;;;;;;;;;;;;
2020;12;Hypermarkets;Orange;400-599G;117,21;0,95;946;119;8;123,94;499,5;0,25;;;;;;;;;;;;;;
2020;12;Hypermarkets;Purple;400-599G;87,41;0,40;403;212;2;217,11;499,5;0,43;;;;;;;;;;;;;;
2020;12;Hypermarkets;Pink;<200G;50,53;0,30;297;1;297;170,23;200;0,85;;;;;;;;;;;;;;
2020;12;Hypermarkets;Pink;350-399G;0,62;0,01;5;1;5;123,67;374,5;0,33;;;;;;;;;;;;;;
2020;12;Hypermarkets;Lime;400-599G;41,79;0,22;225;61;4;185,89;499,5;0,37;;;;;;;;;;;;;;
2020;12;Minimarkets;Green;200-249G;4 235,58;74,86;74863;8742;9;56,58;224,5;0,25;;;;;;;;;;;;;;
2020;12;Minimarkets;Green;350-399G;4 566,00;44,23;44228;8911;5;103,24;374,5;0,28;;;;;;;;;;;;;;
2020;12;Minimarkets;Green;400-599G;764,23;5,07;5066;869;6;150,86;499,5;0,30;;;;;;;;;;;;;;
2020;12;Minimarkets;Green;600-899G;45,27;0,28;280;178;2;161,91;749,5;0,22;;;;;;;;;;;;;;
2020;12;Minimarkets;Blue;200-249G;1,13;0,01;12;2;6;93,17;224,5;0,42;;;;;;;;;;;;;;
2020;12;Minimarkets;Blue;400-599G;1 391,71;6,58;6576;939;7;211,64;499,5;0,42;;;;;;;;;;;;;;
2020;12;Minimarkets;Yellow;350-399G;574,51;7,56;7557;1595;5;76,02;374,5;0,20;;;;;;;;;;;;;;
2020;12;Minimarkets;Black;200-249G;238,16;3,06;3065;1181;3;77,71;224,5;0,35;;;;;;;;;;;;;;
2020;12;Minimarkets;Black;400-599G;117,18;0,67;667;439;2;175,69;499,5;0,35;;;;;;;;;;;;;;
2020;12;Minimarkets;Red;350-399G;159,76;1,00;1004;461;2;159,14;374,5;0,42;;;;;;;;;;;;;;
2020;12;Minimarkets;White;<200G;134,40;1,59;1592;221;7;84,41;200;0,42;;;;;;;;;;;;;;
2020;12;Minimarkets;Golden;350-399G;60,93;0,68;681;223;3;89,45;374,5;0,24;;;;;;;;;;;;;;
2020;12;Minimarkets;Vivid;<200G;6,71;0,04;37;1;37;180,46;200;0,90;;;;;;;;;;;;;;
2020;12;Minimarkets;Vivid;350-399G;45,26;0,20;195;1;195;231,74;374,5;0,62;;;;;;;;;;;;;;
2020;12;Minimarkets;Orange;250-299G;1,12;0,00;3;2;1;384,87;274,5;1,40;;;;;;;;;;;;;;
2020;12;Minimarkets;Orange;400-599G;35,86;0,34;337;212;2;106,35;499,5;0,21;;;;;;;;;;;;;;
2020;12;Minimarkets;Salmon;350-399G;35,52;0,51;512;1;512;69,44;374,5;0,19;;;;;;;;;;;;;;
2020;12;Supermarkets;Green;200-249G;7 039,56;124,87;124870;11727;11;56,37;224,5;0,25;;;;;;;;;;;;;;
2020;12;Supermarkets;Green;350-399G;10 476,19;110,64;110641;15236;7;94,69;374,5;0,25;;;;;;;;;;;;;;
2020;12;Supermarkets;Green;400-599G;1 248,63;9,74;9735;1116;9;128,26;499,5;0,26;;;;;;;;;;;;;;
2020;12;Supermarkets;Green;600-899G;12,07;0,08;76;45;2;159,81;749,5;0,21;;;;;;;;;;;;;;
2020;12;Supermarkets;Blue;200-249G;0,49;0,00;4;2;2;123,36;224,5;0,55;;;;;;;;;;;;;;
2020;12;Supermarkets;Blue;400-599G;4 973,57;24,98;24979;1917;13;199,11;499,5;0,40;;;;;;;;;;;;;;
2020;12;Supermarkets;Yellow;350-399G;1 362,94;18,11;18112;2178;8;75,25;374,5;0,20;;;;;;;;;;;;;;
2020;12;Supermarkets;Black;200-249G;297,63;5,12;5125;1131;5;58,08;224,5;0,26;;;;;;;;;;;;;;
2020;12;Supermarkets;Black;300-349G;0,85;0,01;8;9;1;109,32;324,5;0,34;;;;;;;;;;;;;;
2020;12;Supermarkets;Black;400-599G;923,41;6,21;6207;2167;3;148,77;499,5;0,30;;;;;;;;;;;;;;
2020;12;Supermarkets;Deep;<200G;365,32;1,29;1288;117;11;283,68;200;1,42;;;;;;;;;;;;;;
2020;12;Supermarkets;Deep;350-399G;5,84;0,02;22;8;3;271,60;374,5;0,73;;;;;;;;;;;;;;
2020;12;Supermarkets;Deep;400-599G;42,08;0,09;86;56;2;491,59;499,5;0,98;;;;;;;;;;;;;;
2020;12;Supermarkets;Red;350-399G;309,22;2,20;2199;511;4;140,65;374,5;0,38;;;;;;;;;;;;;;
2020;12;Supermarkets;Dim;<200G;0,09;0,00;0;1;0;471,77;200;2,36;;;;;;;;;;;;;;
2020;12;Supermarkets;Dim;350-399G;33,38;0,08;84;1;84;397,34;374,5;1,06;;;;;;;;;;;;;;
2020;12;Supermarkets;Dim;400-599G;232,88;0,43;430;1;430;541,70;499,5;1,08;;;;;;;;;;;;;;
2020;12;Supermarkets;Vivid;<200G;63,56;0,35;353;81;4;180,21;200;0,90;;;;;;;;;;;;;;
2020;12;Supermarkets;Vivid;350-399G;174,46;0,77;769;87;9;226,75;374,5;0,61;;;;;;;;;;;;;;
2020;12;Supermarkets;Pale;350-399G;0,07;0,00;0;1;0;365,68;374,5;0,98;;;;;;;;;;;;;;
2020;12;Supermarkets;Pale;400-599G;191,65;0,62;620;124;5;308,91;499,5;0,62;;;;;;;;;;;;;;
2020;12;Supermarkets;Beige;200-249G;35,96;0,08;77;1;77;470,04;224,5;2,09;;;;;;;;;;;;;;
2020;12;Supermarkets;Beige;350-399G;140,16;0,28;285;1;285;491,96;374,5;1,31;;;;;;;;;;;;;;
2020;10;Hypermarkets;Green;100-199G;41,86;0,78;775;13;60;53,99;149,5;0,36;;;;;;;;;;;;;;
2020;10;Minimarkets;Green;100-199G;76,91;1,21;1206;367;3;63,76;149,5;0,43;;;;;;;;;;;;;;
2020;10;Supermarkets;Green;100-199G;151,08;2,46;2460;271;9;61,41;149,5;0,41;;;;;;;;;;;;;;
2020;11;Hypermarkets;Green;100-199G;173,91;2,47;2472;171;14;70,37;149,5;0,47;;;;;;;;;;;;;;
2020;11;Minimarkets;Green;100-199G;1 109,39;17,77;17768;1713;10;62,44;149,5;0,42;;;;;;;;;;;;;;
2020;11;Supermarkets;Green;100-199G;1 317,49;18,87;18873;1617;12;69,81;149,5;0,47;;;;;;;;;;;;;;
2020;12;Hypermarkets;Green;100-199G;2 267,32;36,91;36908;468;79;61,43;149,5;0,41;;;;;;;;;;;;;;
2020;12;Minimarkets;Green;100-199G;1 371,26;20,23;20229;1889;11;67,79;149,5;0,45;;;;;;;;;;;;;;
2020;12;Supermarkets;Green;100-199G;2 642,16;40,66;40662;2179;19;64,98;149,5;0,43;;;;;;;;;;;;;;
2022;1;Hypermarkets;Green;200-249G;899,27;15,22;15225;536;28;59,07;224,5;0,26;;;;;;;;;;;;;;
2022;1;Hypermarkets;Green;350-399G;5 622,58;58,24;58244;758;77;96,53;374,5;0,26;;;;;;;;;;;;;;
2022;1;Hypermarkets;Green;400-599G;4 457,22;38,41;38410;633;61;116,04;499,5;0,23;;;;;;;;;;;;;;
2022;1;Hypermarkets;Blue;200-249G;15,95;0,13;133;11;12;120,18;224,5;0,54;;;;;;;;;;;;;;
2022;1;Hypermarkets;Blue;400-599G;7 611,56;44,93;44929;728;62;169,41;499,5;0,34;;;;;;;;;;;;;;
2022;1;Hypermarkets;White;<200G;307,95;2,86;2863;211;14;107,56;200;0,54;;;;;;;;;;;;;;
2022;1;Hypermarkets;Orange;250-299G;6,42;0,02;23;13;2;285,45;274,5;1,04;;;;;;;;;;;;;;
2022;1;Hypermarkets;Orange;400-599G;212,47;1,56;1560;178;9;136,24;499,5;0,27;;;;;;;;;;;;;;
2022;1;Hypermarkets;Red;350-399G;171,24;1,09;1088;39;28;157,37;374,5;0,42;;;;;;;;;;;;;;
2022;1;Hypermarkets;Yellow;250-299G;0,03;0,00;1;2;0;59,54;274,5;0,22;;;;;;;;;;;;;;
2022;1;Hypermarkets;Yellow;350-399G;116,99;1,46;1456;155;9;80,35;374,5;0,21;;;;;;;;;;;;;;
2022;1;Hypermarkets;Magenta;300-349G;95,34;0,89;894;219;4;106,63;324,5;0,33;;;;;;;;;;;;;;
2022;1;Hypermarkets;Purple;400-599G;38,97;0,17;167;111;2;233,63;499,5;0,47;;;;;;;;;;;;;;
2022;1;Hypermarkets;Pink;<200G;34,91;0,20;203;81;3;172,29;200;0,86;;;;;;;;;;;;;;
2022;1;Hypermarkets;Pink;350-399G;0,14;0,00;1;1;1;101,45;374,5;0,27;;;;;;;;;;;;;;
2022;1;Hypermarkets;Cotton;400-599G;32,45;0,19;190;1;190;170,61;499,5;0,34;;;;;;;;;;;;;;
2022;1;Minimarkets;Green;200-249G;4 389,81;88,49;88492;9111;10;49,61;224,5;0,22;;;;;;;;;;;;;;
2022;1;Minimarkets;Green;350-399G;5 967,12;57,69;57691;9322;6;103,43;374,5;0,28;;;;;;;;;;;;;;
2022;1;Minimarkets;Green;400-599G;485,82;2,83;2834;721;4;171,43;499,5;0,34;;;;;;;;;;;;;;
2022;1;Minimarkets;Green;600-899G;46,14;0,29;286;163;2;161,54;749,5;0,22;;;;;;;;;;;;;;
